PRODUCT_NAME,PRICING,URL,BRAND,SCREEN_SIZE,DISPLAY_TYPE,RESOLUTION,OS
"Amazon - 43"" Class 4-Series 4K UHD Smart Fire TV",$259.99,https://www.bestbuy.com/site/amazon-43-class-4-series-4k-uhd-smart-fire-tv/6479660.p?skuId=6479660,AMAZON,43,OLED,4K UHD,Class
"Samsung - 55"" Class S95C OLED 4K Smart Tizen TV","$2,499.99",https://www.bestbuy.com/site/samsung-55-class-s95c-oled-4k-smart-tizen-tv/6536967.p?skuId=6536967,SAMSUNG,55,OLED,Smart Tizen,Tizen
"LG - 65"" Class UQ9000 Series LED 4K UHD Smart webOS TV",$599.99,https://www.bestbuy.com/site/lg-65-class-uq9000-series-led-4k-uhd-smart-webos-tv/6501927.p?skuId=6501927,LG,65,LED,4K UHD,webOS
"Hisense - 70"" Class A6 Series LED 4K UHD Smart Google TV",$479.99,https://www.bestbuy.com/site/hisense-70-class-a6-series-led-4k-uhd-smart-google-tv/6514216.p?skuId=6514216,HISENSE,70,LED,4K UHD,Google
"Samsung - 75"" Class QN800 Neo QLED 8K UHD Smart Tizen TV","$2,499.99",https://www.bestbuy.com/site/samsung-75-class-qn800-neo-qled-8k-uhd-smart-tizen-tv/6499306.p?skuId=6499306,SAMSUNG,75,Neo,8K UHD,Tizen
"Samsung - 75"" Class QN85B Neo QLED 4K Smart Tizen TV","$1,699.99",https://www.bestbuy.com/site/samsung-75-class-qn85b-neo-qled-4k-smart-tizen-tv/6500302.p?skuId=6500302,SAMSUNG,75,Neo,4K Smart,Tizen
"Samsung - 60"" Class Q60B QLED 4K Smart Tizen TV",$759.99,https://www.bestbuy.com/site/samsung-60-class-q60b-qled-4k-smart-tizen-tv/6502242.p?skuId=6502242,SAMSUNG,60,QLED,Smart Tizen,Tizen
"Samsung - 58"" Class 7 Series LED 4K UHD Smart Tizen TV",$449.99,https://www.bestbuy.com/site/samsung-58-class-7-series-led-4k-uhd-smart-tizen-tv/6401726.p?skuId=6401726,SAMSUNG,58,LED,4K UHD,Tizen
"VIZIO - 70"" Class V-Series 4K LED HDR Smart TV",$566.99,https://www.bestbuy.com/site/vizio-70-class-v-series-4k-led-hdr-smart-tv/6510149.p?skuId=6510149,VIZIO,70,OLED,4K UHD,Class
"Samsung - 50"" Class QN90B Neo QLED 4K Smart Tizen TV","$1,199.99",https://www.bestbuy.com/site/samsung-50-class-qn90b-neo-qled-4k-smart-tizen-tv/6502218.p?skuId=6502218,SAMSUNG,50,Neo,4K Smart,Tizen
"Samsung - 43"" Class 7 Series LED 4K UHD Smart Tizen TV",$279.99,https://www.bestbuy.com/site/samsung-43-class-7-series-led-4k-uhd-smart-tizen-tv/6401740.p?skuId=6401740,SAMSUNG,43,LED,4K UHD,Tizen
"LG - 75"" Class UR9000 Series LED 4K UHD Smart webOS TV",$999.99,https://www.bestbuy.com/site/lg-75-class-ur9000-series-led-4k-uhd-smart-webos-tv/6535924.p?skuId=6535924,LG,75,LED,4K UHD,webOS
"Samsung - 85"" Class QN900C Neo QLED 8K Smart Tizen TV","$7,499.99",https://www.bestbuy.com/site/samsung-85-class-qn900c-neo-qled-8k-smart-tizen-tv/6535208.p?skuId=6535208,SAMSUNG,85,Neo,8K Smart,Tizen
"Samsung - 60"" Class TU690T Series LED 4K UHD Smart Tizen TV",$449.99,https://www.bestbuy.com/site/samsung-60-class-tu690t-series-led-4k-uhd-smart-tizen-tv/6517113.p?skuId=6517113,SAMSUNG,60,LED,4K UHD,Tizen
"LG - 75"" Class 83 Series QNED Mini-LED 4K UHD Smart webOS TV","$1,399.99",https://www.bestbuy.com/site/lg-75-class-83-series-qned-mini-led-4k-uhd-smart-webos-tv/6517096.p?skuId=6517096,LG,75,QNED,Mini,QNED
"LG - 42"" Class C3 Series OLED 4K UHD Smart webOS TV","$1,299.99",https://www.bestbuy.com/site/lg-42-class-c3-series-oled-4k-uhd-smart-webos-tv/6534585.p?skuId=6534585,LG,42,OLED,4K UHD,webOS
"Samsung - 50"" Class Q80B QLED 4K Smart Tizen TV",$899.99,https://www.bestbuy.com/site/samsung-50-class-q80b-qled-4k-smart-tizen-tv/6503084.p?skuId=6503084,SAMSUNG,50,QLED,Smart Tizen,Tizen
"LG - 86"" Class NanoCell 75UQA Series LED 4K UHD Smart webOS TV","$1,599.99",https://www.bestbuy.com/site/lg-86-class-nanocell-75uqa-series-led-4k-uhd-smart-webos-tv/6525091.p?skuId=6525091,LG,86,LED,4K UHD,webOS
"Samsung - 85"" Class TU690T Series LED 4K UHD Smart Tizen TV","$1,399.99",https://www.bestbuy.com/site/samsung-85-class-tu690t-series-led-4k-uhd-smart-tizen-tv/6527338.p?skuId=6527338,SAMSUNG,85,LED,4K UHD,Tizen
"LG - 55"" Class 85 Series QNED Mini-LED 4K UHD Smart webOS TV","$1,199.99",https://www.bestbuy.com/site/lg-55-class-85-series-qned-mini-led-4k-uhd-smart-webos-tv/6501907.p?skuId=6501907,LG,55,QNED,Mini,QNED
"Amazon - 75"" Class Omni QLED Series 4K UHD smart Fire TV",$899.99,https://www.bestbuy.com/site/amazon-75-class-omni-qled-series-4k-uhd-smart-fire-tv/6521170.p?skuId=6521170,AMAZON,75,4K,UHD smart,Fire
"Samsung - 85"" Class QN800C Neo QLED 8K Smart Tizen TV","$5,699.99",https://www.bestbuy.com/site/samsung-85-class-qn800c-neo-qled-8k-smart-tizen-tv/6534224.p?skuId=6534224,SAMSUNG,85,Neo,8K Smart,Tizen
"Hisense - 43"" Class A4 Series LED Full HD Smart Android TV",$189.99,https://www.bestbuy.com/site/hisense-43-class-a4-series-led-full-hd-smart-android-tv/6501781.p?skuId=6501781,HISENSE,43,LED,Full HD,Android
"Samsung - 60"" Class 7 Series LED 4K UHD Smart Tizen TV",$479.99,https://www.bestbuy.com/site/samsung-60-class-7-series-led-4k-uhd-smart-tizen-tv/6465636.p?skuId=6465636,SAMSUNG,60,LED,4K UHD,Tizen
"Samsung - 32"" Class Q60A Series  QLED 4K UHD Smart Tizen TV",$499.99,https://www.bestbuy.com/site/samsung-32-class-q60a-series-qled-4k-uhd-smart-tizen-tv/6465202.p?skuId=6465202,SAMSUNG,32,QLED,4K UHD,Tizen
"Sony - 85"" Class BRAVIA XR Z9K 8K HDR Mini LED Google TV","$7,999.99",https://www.bestbuy.com/site/sony-85-class-bravia-xr-z9k-8k-hdr-mini-led-google-tv/6503451.p?skuId=6503451,SONY,85,XR,8K HDR,Google
"Sony - 55"" class BRAVIA XR A80L OLED 4K HDR Google TV","$1,799.99",https://www.bestbuy.com/site/sony-55-class-bravia-xr-a80l-oled-4k-hdr-google-tv/6543909.p?skuId=6543909,SONY,55,XR,OLED 4K,Google
"Sony - 55"" Class BRAVIA XR A80J Series OLED 4K UHD Smart Google TV",$999.99,https://www.bestbuy.com/site/sony-55-class-bravia-xr-a80j-series-oled-4k-uhd-smart-google-tv/6455217.p?skuId=6455217,SONY,55,OLED,4K UHD,Google
"Sony - 65"" class X77L 4K HDR LED Google TV",$689.99,https://www.bestbuy.com/site/sony-65-class-x77l-4k-hdr-led-google-tv/6544131.p?skuId=6544131,SONY,65,4K,LED Google,Google
"Samsung - 85"" Class Q70C QLED 4K Smart TV","$2,299.99",https://www.bestbuy.com/site/samsung-85-class-q70c-qled-4k-smart-tv/6537335.p?skuId=6537335,SAMSUNG,85,QLED,Smart TV,Tizen
"LG - 83"" Class C3 Series OLED 4K UHD Smart webOS TV","$5,299.99",https://www.bestbuy.com/site/lg-83-class-c3-series-oled-4k-uhd-smart-webos-tv/6535927.p?skuId=6535927,LG,83,OLED,4K UHD,webOS
"Amazon - 50"" Class 4-Series 4K UHD Smart Fire TV",$309.99,https://www.bestbuy.com/site/amazon-50-class-4-series-4k-uhd-smart-fire-tv/6479707.p?skuId=6479707,AMAZON,50,QLED,4K UHD,Class
"LG - 86"" Class 85 Series QNED Mini-LED 4K UHD Smart webOS TV","$2,999.99",https://www.bestbuy.com/site/lg-86-class-85-series-qned-mini-led-4k-uhd-smart-webos-tv/6501903.p?skuId=6501903,LG,86,QNED,Mini,QNED
"TCL - 55"" Class 5-Series QLED 4K UHD Smart Google TV",$399.99,https://www.bestbuy.com/site/tcl-55-class-5-series-qled-4k-uhd-smart-google-tv/6470259.p?skuId=6470259,TCL,55,LED,4K UHD,Class
"Sony - 50"" class X77L 4K HDR LED Google TV",$529.99,https://www.bestbuy.com/site/sony-50-class-x77l-4k-hdr-led-google-tv/6544135.p?skuId=6544135,SONY,50,4K,LED Google,Google
"Samsung - 50"" Class Q60B QLED 4K Smart Tizen TV",$599.99,https://www.bestbuy.com/site/samsung-50-class-q60b-qled-4k-smart-tizen-tv/6502236.p?skuId=6502236,SAMSUNG,50,QLED,Smart Tizen,Tizen
"Package - Sony - 65"" Class BRAVIA XR A80K OLED 4K UHD HDR Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$2,499.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/c08e42d1-b8af-4448-aaf0-118df4a81928,SONY,65,OLED,4K UHD,Google
"Samsung - 65"" Class QN90A Neo QLED 4K UHD Smart Tizen TV","$1,599.99",https://www.bestbuy.com/site/samsung-65-class-qn90a-neo-qled-4k-uhd-smart-tizen-tv/6452320.p?skuId=6452320,SAMSUNG,65,Neo,4K UHD,Tizen
"Amazon - 43"" Class Omni QLED Series 4K UHD smart Fire TV",$379.99,https://www.bestbuy.com/site/amazon-43-class-omni-qled-series-4k-uhd-smart-fire-tv/6542170.p?skuId=6542170,AMAZON,43,4K,UHD smart,Fire
"Hisense - 70"" Class A6G Series LED 4K UHD Smart Android TV",$479.99,https://www.bestbuy.com/site/hisense-70-class-a6g-series-led-4k-uhd-smart-android-tv/6458072.p?skuId=6458072,HISENSE,70,LED,4K UHD,Android
"Sony - 55"" class X77L 4K HDR LED Google TV",$589.99,https://www.bestbuy.com/site/sony-55-class-x77l-4k-hdr-led-google-tv/6544132.p?skuId=6544132,SONY,55,4K,LED Google,Google
"Toshiba - 50"" Class C350 Series LED 4K UHD Smart Fire TV",$239.99,https://www.bestbuy.com/site/toshiba-50-class-c350-series-led-4k-uhd-smart-fire-tv/6458644.p?skuId=6458644,TOSHIBA,50,LED,4K UHD,Fire
"VIZIO - 55"" Class MQ6 Series 4K QLED HDR Smart TV",$409.99,https://www.bestbuy.com/site/vizio-55-class-mq6-series-4k-qled-hdr-smart-tv/6510125.p?skuId=6510125,VIZIO,55,4K,QLED HDR,Smart
"Sony - 85"" class BRAVIA XR X93L Mini LED 4K HDR Google TV","$4,499.99",https://www.bestbuy.com/site/sony-85-class-bravia-xr-x93l-mini-led-4k-hdr-google-tv/6543650.p?skuId=6543650,SONY,85,XR,Mini LED,Google
"TCL - 70"" Class 4-Series LED 4K UHD HDR Smart Android TV",$424.99,https://www.bestbuy.com/site/tcl-70-class-4-series-led-4k-uhd-hdr-smart-android-tv/6481727.p?skuId=6481727,TCL,70,QLED,4K UHD,Class
"Package - LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV - Dark Titan Silver and 3.1.3 Channel Soundbar C with Wireless Subwoofer, Dolby Atmos, DTS:X & IMAX Enhanced - Black","$2,849.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/cf07e1e3-45cb-472b-bfce-c0a58112fef3,LG,65,LED,4K UHD,webOS 
"Samsung - 85"" Class Q80C QLED 4K Smart Tizen TV","$2,999.99",https://www.bestbuy.com/site/samsung-85-class-q80c-qled-4k-smart-tizen-tv/6537327.p?skuId=6537327,SAMSUNG,85,QLED,Smart Tizen,Tizen
"Samsung - 75"" Class Q80B QLED 4K Smart Tizen TV","$1,599.99",https://www.bestbuy.com/site/samsung-75-class-q80b-qled-4k-smart-tizen-tv/6503079.p?skuId=6503079,SAMSUNG,75,QLED,Smart Tizen,Tizen
"Sony - 65"" class BRAVIA XR X90L Full Array LED 4K HDR Google TV","$1,599.99",https://www.bestbuy.com/site/sony-65-class-bravia-xr-x90l-full-array-led-4k-hdr-google-tv/6544733.p?skuId=6544733,SONY,65,XR,Full Array,Google
"LG - 55"" Class 80 Series QNED 4K UHD Smart webOS TV",$899.99,https://www.bestbuy.com/site/lg-55-class-80-series-qned-4k-uhd-smart-webos-tv/6535925.p?skuId=6535925,LG,55,QNED,4K UHD,webOS
"Package - LG - 83"" Class C1 Series OLED 4K UHD Smart webOS TV and 5.1 Channel High-Res Audio Soundbar with DTS Virtual:X - Black","$4,749.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/1d5eddc5-e3e7-46a7-8d3c-fca1602792f8,LG,83,LED,4K UHD,webOS 
"VIZIO - 55"" Class V-Series 4K LED HDR Smart TV",$369.99,https://www.bestbuy.com/site/vizio-55-class-v-series-4k-led-hdr-smart-tv/6510147.p?skuId=6510147,VIZIO,55,OLED,4K UHD,Class
"LG - 50"" Class 80 Series QNED 4K UHD Smart webOS TV",$849.99,https://www.bestbuy.com/site/lg-50-class-80-series-qned-4k-uhd-smart-webos-tv/6534587.p?skuId=6534587,LG,50,QNED,4K UHD,webOS
"LG - 86"" Class 83 Series QNED Mini-LED 4K UHD Smart webOS TV","$1,799.99",https://www.bestbuy.com/site/lg-86-class-83-series-qned-mini-led-4k-uhd-smart-webos-tv/6517094.p?skuId=6517094,LG,86,QNED,Mini,QNED
"Insignia™ - 65"" Class F30 Series LED 4K UHD Smart Fire TV",$303.99,https://www.bestbuy.com/site/insignia-65-class-f30-series-led-4k-uhd-smart-fire-tv/6405232.p?skuId=6405232,INSIGNIA™,65,LED,4K UHD,Fire
"Amazon - 50"" Class Omni QLED Series 4K UHD smart Fire TV",$419.99,https://www.bestbuy.com/site/amazon-50-class-omni-qled-series-4k-uhd-smart-fire-tv/6542171.p?skuId=6542171,AMAZON,50,4K,UHD smart,Fire
"Samsung - 65"" Class QN900C Neo QLED 8K Smart Tizen TV","$4,499.99",https://www.bestbuy.com/site/samsung-65-class-qn900c-neo-qled-8k-smart-tizen-tv/6535209.p?skuId=6535209,SAMSUNG,65,Neo,8K Smart,Tizen
"Hisense - 32"" Class A4 Series LED HD Smart Android TV",$129.99,https://www.bestbuy.com/site/hisense-32-class-a4-series-led-hd-smart-android-tv/6501548.p?skuId=6501548,HISENSE,32,LED,HD Smart,Android
"Samsung - 65"" Class QN800C Neo QLED 8K Smart Tizen TV","$3,499.99",https://www.bestbuy.com/site/samsung-65-class-qn800c-neo-qled-8k-smart-tizen-tv/6534226.p?skuId=6534226,SAMSUNG,65,Neo,8K Smart,Tizen
"Samsung - 75"" Class QN900C Neo QLED 8K Smart Tizen TV","$5,899.99",https://www.bestbuy.com/site/samsung-75-class-qn900c-neo-qled-8k-smart-tizen-tv/6535210.p?skuId=6535210,SAMSUNG,75,Neo,8K Smart,Tizen
"LG - 65"" Class A2 Series OLED 4K UHD Smart webOS TV","$1,199.99",https://www.bestbuy.com/site/lg-65-class-a2-series-oled-4k-uhd-smart-webos-tv/6501900.p?skuId=6501900,LG,65,OLED,4K UHD,webOS
"TCL - 75"" Class 4-Series 4K UHD HDR Smart Roku TV",$719.99,https://www.bestbuy.com/site/tcl-75-class-4-series-4k-uhd-hdr-smart-roku-tv/6514542.p?skuId=6514542,TCL,75,LED,4K UHD,Class
"Package - LG - 65"" Class NanoCell 99 Series LED 8K UHD Smart webOS TV - Silver and 5.1 Channel High-Res Audio Soundbar with DTS Virtual:X - Black","$2,049.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/588641ec-af7d-4c7d-aa68-3bb3b4262f82,LG,65,LED,4K UHD,webOS 
"Samsung - 75"" Class Q60B QLED 4K Smart Tizen TV",$999.99,https://www.bestbuy.com/site/samsung-75-class-q60b-qled-4k-smart-tizen-tv/6502241.p?skuId=6502241,SAMSUNG,75,QLED,Smart Tizen,Tizen
"Toshiba - 65"" Class C350 Series LED 4K UHD Smart Fire TV",$329.99,https://www.bestbuy.com/site/toshiba-65-class-c350-series-led-4k-uhd-smart-fire-tv/6458646.p?skuId=6458646,TOSHIBA,65,LED,4K UHD,Fire
"Samsung - 55"" Class  Q70A Series QLED 4K UHD Smart Tizen TV",$899.99,https://www.bestbuy.com/site/samsung-55-class-q70a-series-qled-4k-uhd-smart-tizen-tv/6452056.p?skuId=6452056,SAMSUNG,55,QLED,4K UHD,Tizen
"TCL - 85"" Class 4-Series 4K UHD HDR Smart Roku TV",$989.99,https://www.bestbuy.com/site/tcl-85-class-4-series-4k-uhd-hdr-smart-roku-tv/6500477.p?skuId=6500477,TCL,85,OLED,4K UHD,Class
"LG - 75"" Class 99 Series QNED Mini-LED 8K UHD Smart webOS TV","$2,999.99",https://www.bestbuy.com/site/lg-75-class-99-series-qned-mini-led-8k-uhd-smart-webos-tv/6461918.p?skuId=6461918,LG,75,QNED,Mini,QNED
"Samsung - 50"" CLASS BE50T-H LED 4K Commercial Grade TV",$500.00,https://www.bestbuy.com/site/samsung-50-class-be50t-h-led-4k-commercial-grade-tv/6412292.p?skuId=6412292,SAMSUNG,50,QLED,4K UHD,Tizen
"VIZIO - 65"" Class V-Series LED 4K UHD Smart TV",$399.99,https://www.bestbuy.com/site/vizio-65-class-v-series-led-4k-uhd-smart-tv/6459563.p?skuId=6459563,VIZIO,65,LED,4K UHD,Class
"VIZIO - 75"" Class P-Series 4K QLED HDR Smart TV","$1,199.99",https://www.bestbuy.com/site/vizio-75-class-p-series-4k-qled-hdr-smart-tv/6469571.p?skuId=6469571,VIZIO,75,LED,4K UHD,Class
"Sony - 75"" Class BRAVIA XR Z9K 8K HDR Mini LED Google TV","$5,499.99",https://www.bestbuy.com/site/sony-75-class-bravia-xr-z9k-8k-hdr-mini-led-google-tv/6504232.p?skuId=6504232,SONY,75,XR,8K HDR,Google
"LG - 83"" Class G3 Series OLED 4K UHD Smart webOS TV with One Wall Design","$6,499.99",https://www.bestbuy.com/site/lg-83-class-g3-series-oled-4k-uhd-smart-webos-tv-with-one-wall-design/6535935.p?skuId=6535935,LG,83,OLED,4K UHD,Wall
"Samsung - 43"" Class TU690T Series LED 4K UHD Smart Tizen TV",$329.99,https://www.bestbuy.com/site/samsung-43-class-tu690t-series-led-4k-uhd-smart-tizen-tv/6514057.p?skuId=6514057,SAMSUNG,43,LED,4K UHD,Tizen
"Samsung - 75"" Class QN84A Neo QLED 4K UHD Smart Tizen TV","$1,949.99",https://www.bestbuy.com/site/samsung-75-class-qn84a-neo-qled-4k-uhd-smart-tizen-tv/6480602.p?skuId=6480602,SAMSUNG,75,Neo,4K UHD,Tizen
"Peerless-AV - 65"" Neptune™ Partial Sun 4K HDR Outdoor Smart TV – Comes with FREE Outdoor Tilting Wall Mount","$2,999.99",https://www.bestbuy.com/site/peerless-av-65-neptune-partial-sun-4k-hdr-outdoor-smart-tv-comes-with-free-outdoor-tilting-wall-mount/6504997.p?skuId=6504997,PEERLESS-AV,65,OLED,4K UHD,Smart
"Package - Samsung - 55"" Class - The Terrace Series - 4K UHD TV - Smart - LED - Outdoor - with HDR - TITAN BLACK and 3.0-Channel The Terrace Soundbar with Dolby Digital 5.1 - Titan Black","$4,199.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/5bf60a07-5db9-41de-a00e-064d8015e7de,SAMSUNG,55,LED,4K UHD,Tizen
"Package - LG - 77"" Class C3 Series OLED 4K UHD Smart webOS TV - Dark Titan Silver and 3.1.3 Channel Soundbar C with Wireless Subwoofer, Dolby Atmos, DTS:X & IMAX Enhanced - Black","$3,949.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/0bcd9fe8-84df-421f-b3e9-2ae6d68fd9d9,LG,77,OLED,4K UHD,webOS 
"LG - 48"" Class A2 Series OLED 4K UHD Smart webOS TV","$1,299.99",https://www.bestbuy.com/site/lg-48-class-a2-series-oled-4k-uhd-smart-webos-tv/6501902.p?skuId=6501902,LG,48,OLED,4K UHD,webOS
"Samsung - 70"" Class Q60B QLED 4K Smart Tizen TV",$949.99,https://www.bestbuy.com/site/samsung-70-class-q60b-qled-4k-smart-tizen-tv/6502238.p?skuId=6502238,SAMSUNG,70,QLED,Smart Tizen,Tizen
"VIZIO - 70"" Class M6 Series 4K QLED HDR Smart TV",$649.99,https://www.bestbuy.com/site/vizio-70-class-m6-series-4k-qled-hdr-smart-tv/6482749.p?skuId=6482749,VIZIO,70,4K,QLED HDR,Smart
"TCL - 75"" Class 5-Series QLED 4K UHD Smart Google TV",$899.99,https://www.bestbuy.com/site/tcl-75-class-5-series-qled-4k-uhd-smart-google-tv/6470263.p?skuId=6470263,TCL,75,LED,4K UHD,Class
"Package - Samsung - 85"" Class CU7000 Crystal UHD 4K UHD Smart Tizen TV - TITAN GRAY and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,099.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/aa4d50d0-d66f-48b7-9202-e8a2e0075459,SAMSUNG,85,LED,4K UHD,Tizen
"Package - LG - 65"" Class G3 Series OLED 4K UHD Smart webOS TV with One Wall Design - Light Satin Silver and 3.1-Channel 420W Soundbar System with Wireless Subwoofer and Dolby Atmos - Black","$3,749.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/b30ed651-3e8d-4e23-b3e1-e99076b1845c,LG,65,LED,4K UHD,webOS 
"Peerless-AV - 75"" Neptune™ Partial Sun Outdoor 4K HDR Smart TV – Comes with FREE Outdoor Tilting Wall Mount","$4,299.99",https://www.bestbuy.com/site/peerless-av-75-neptune-partial-sun-outdoor-4k-hdr-smart-tv-comes-with-free-outdoor-tilting-wall-mount/6504998.p?skuId=6504998,PEERLESS-AV,75,OLED,4K UHD,Smart
"Package - Sony - 65"" Class BRAVIA XR X90K 4K HDR Full Array LED Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$1,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/ba04e476-04b2-41ee-9edb-8f62633b8a29,SONY,65,OLED,4K UHD,Google
"Samsung - 86"" Class TU9010 LED 4K UHD Smart Tizen TV","$1,599.99",https://www.bestbuy.com/site/samsung-86-class-tu9010-led-4k-uhd-smart-tizen-tv/6465204.p?skuId=6465204,SAMSUNG,86,LED,UHD Smart,Tizen
"Insignia™ - 32"" Class F20 Series LED HD Smart Fire TV",$98.99,https://www.bestbuy.com/site/insignia-32-class-f20-series-led-hd-smart-fire-tv/6447531.p?skuId=6447531,INSIGNIA™,32,LED,HD Smart,Fire
"Peerless-AV - 55"" Neptune™ Partial Sun 4K HDR Outdoor Smart TV – Comes with FREE Outdoor Tilting Wall Mount","$2,299.99",https://www.bestbuy.com/site/peerless-av-55-neptune-partial-sun-4k-hdr-outdoor-smart-tv-comes-with-free-outdoor-tilting-wall-mount/6504999.p?skuId=6504999,PEERLESS-AV,55,OLED,4K UHD,Smart
"LG - 50"" Class 80 Series QNED 4K UHD Smart webOS TV",$599.99,https://www.bestbuy.com/site/lg-50-class-80-series-qned-4k-uhd-smart-webos-tv/6501912.p?skuId=6501912,LG,50,QNED,4K UHD,webOS
"Sony - 75"" class X77L 4K HDR LED Google TV","$1,099.99",https://www.bestbuy.com/site/sony-75-class-x77l-4k-hdr-led-google-tv/6544129.p?skuId=6544129,SONY,75,4K,LED Google,Google
"Insignia™ - 24"" Class F20 Series LED HD Smart Fire TV",$59.99,https://www.bestbuy.com/site/insignia-24-class-f20-series-led-hd-smart-fire-tv/6395125.p?skuId=6395125,INSIGNIA™,24,LED,HD Smart,Fire
"TCL - 75"" Class 4-Series LED 4K UHD Smart Google TV",$552.99,https://www.bestbuy.com/site/tcl-75-class-4-series-led-4k-uhd-smart-google-tv/6470253.p?skuId=6470253,TCL,75,OLED,4K UHD,Class
"Package - Sony - 65"" Class BRAVIA XR A80K OLED 4K UHD HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$3,099.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/c55bf815-f212-4d30-9e61-9b0d0d368010,SONY,65,OLED,4K UHD,Google
"LG - 77"" Class B3 Series OLED 4K UHD Smart webOS TV","$2,899.99",https://www.bestbuy.com/site/lg-77-class-b3-series-oled-4k-uhd-smart-webos-tv/6535931.p?skuId=6535931,LG,77,OLED,4K UHD,webOS
"Sony - 65"" Class A8H Series OLED 4K UHD Smart Android TV","$1,374.99",https://www.bestbuy.com/site/sony-65-class-a8h-series-oled-4k-uhd-smart-android-tv/6401203.p?skuId=6401203,SONY,65,OLED,4K UHD,Android
"Package - Samsung - 77"" Class S90C OLED Smart Tizen TV and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$3,999.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/204f149f-1c09-4959-9d3f-8455b5d8d29c,SAMSUNG,77,LED,4K UHD,Tizen
"Package - Sony - 85"" Class X85K 4K HDR LED Google TV and Sony HT-A5000 Dolby Atmos Smart Soundbar works with Alexa and Google Assistant, Chromecast built-in, AirPlay2, Bluetooth - Black","$2,599.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/655b5a54-8811-4b58-bdf5-48a0be4d91b8,SONY,85,QLED,4K UHD,Google
"Sony - 85"" class X77L 4K HDR LED Google TV","$1,499.99",https://www.bestbuy.com/site/sony-85-class-x77l-4k-hdr-led-google-tv/6544042.p?skuId=6544042,SONY,85,4K,LED Google,Google
"Package - Samsung - 65"" Class The Frame QLED 4k Smart Tizen TV - Charcoal Black and 3.1.2ch Soundbar with Wireless Dolby Atmos / DTS:X - Black","$2,399.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f119c7f6-fa3e-48d8-8bef-19452776ee62,SAMSUNG,65,QLED,4K UHD,Tizen
"Sony - 43"" class X77L 4K HDR LED Google TV",$449.99,https://www.bestbuy.com/site/sony-43-class-x77l-4k-hdr-led-google-tv/6544136.p?skuId=6544136,SONY,43,4K,LED Google,Google
"Samsung - 70"" CLASS BE70T-H LED 4K Commercial Grade TV",$850.00,https://www.bestbuy.com/site/samsung-70-class-be70t-h-led-4k-commercial-grade-tv/6414244.p?skuId=6414244,SAMSUNG,70,LED,4K UHD,Tizen
"LG - 65"" Class 85 Series QNED Mini-LED 4K UHD Smart webOS TV","$1,499.99",https://www.bestbuy.com/site/lg-65-class-85-series-qned-mini-led-4k-uhd-smart-webos-tv/6501905.p?skuId=6501905,LG,65,QNED,Mini,QNED
"Package - Samsung - 85"" Class CU7000 Crystal UHD 4K UHD Smart Tizen TV - TITAN GRAY and SAMSUNG C Series 2.1ch DTS Virtual: X Soundbar - Titan Black","$1,449.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/77b05f88-309e-4e6f-8e43-810f707ac7bc,SAMSUNG,85,OLED,4K UHD,Tizen
"Package - LG - 65"" Class C2 Series OLED evo 4K  UHD Smart webOS TV - Dark Silver and 5.1.3 Channel Soundbar with Wireless Subwoofer, Dolby Atmos and DTS:X - Black","$2,399.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/d69db1ec-9b5e-4e2f-8e25-d5eeb8146227,LG,65,OLED,4K UHD,webOS 
"Package - Sony - 77"" Class BRAVIA XR A80K 4K HDR OLED Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$4,199.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/05bc911a-7352-4ff3-b031-f70189f2c873,SONY,77,OLED,4K UHD,Google
"Package - Roku - 43"" Class Select Series 4K Smart RokuTV and 2.0-Channel Wireless Soundbar 2023 Exclusively for RokuTV - Black",$399.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/56821ab2-9aa3-425e-b266-73d6829e23dc,ROKU,43,OLED,4K UHD,Smart
